tweet_text,sentiment
Remember #AppleEvent is trending   🗣🗣🗣🗣🗣🗣     They have a huge customer base in Nigeria  ❗️❗️❗️❗️❗️❗️    Remind @Apple that Nigerian Youth are profiled for using their devices   ⚠️⚠️⚠️⚠️⚠️⚠️.    Help us #EndSWAT #endsars #SWATMUSTENDNOW #SWATMUSTEND #SarsMustGoNow #endsars,2
"The #AppleEvent was a dream for all as they announced the launch of the iPhone 12 series, HomePod Mini, and MagSafe wireless charging system. I have put together a few highlights; take a look. let me know what you thought about the launch?   https://t.co/g59Ft1eL7K    #Apple #Launch",1
i like apples #AppleEvent,0
"The new Magsafe charger is compatible with iPhones as far back as the iPhone 8, meaning you should be able to recreate the iPhone 12 experience if third-party manufacturers make magnetic cases for older iPhones...    #Apple #AppleEvent #iPhone #iPhone12",0
“Environmentalism = Capitalism”    Apple being Apple   #iPhone12 #iPhone12ProMax #AppleEvent SMH 🤦🏻‍♂️,2
"During the #AppleEvent presentation :    Baba, what is 5G ?  Me: You tell me  Baba, “5 is a number and G is a letter !! Silly Baba”    Me: ???🤔    #KidConversation",1
"While crediting itself of all the #COVID19 precautions it took during the #AppleEvent #Appleevent2020, #Apple continues to force us to remove masks to access our #iPhone #iPhone12. #BringBackTouchID",2
"A minute of silence to all apple product buyers of having the heart to spend money when they know the next year #Apple will come up with ""something bigger and better""     #AppleEvent",2
New iPhone 12 resurrects MagSafe wireless charging from the Apple graveyard https://t.co/4rsyPolrM7 via @techrepublic @DallonAdams #AppleEvent #MagSafe,0
Apple stock fell as much as 4% after launching iPhone 12. Which means Apple lost market value of $81 billion!    With increased price and “No Charger” thing effected hugely 🤭    #AppleEvent #iPhone #iPhone12,2
Hi-Speed highlights: Missed catching it live? Here's all that you need to know about the Apple 2020 event    https://t.co/v5jR1KPfZ2    #thebridgechronicle #TBC #tbcreports #tbctech #AppleEvent #AppleEvent2020 #iPhone12mini #iPhone12Pro #iPhone12ProMax #HomePod #apple,0
WE ARE AWAKE.     ALL OUR EYE DON TEAR FINISH    We will never close our eyes again   #SARSMUSTENDNOW #endswat #SWATMUSTENDNOW #SWATMUSTEND #endsars #EndSARSBrutality #BuhariHasBeenABadBoy #AppleEvent https://t.co/P4KTh5fhJe,2
the 12 mini 🤔 interesting  #AppleEvent,0
"Mobile devices are coming up with new camera technology in it with more vibrant colors and more detailing in it but bro, clarity ke sath sath PIMPLES bhi utne clear dikhte hai fir...  #AppleEvent #OnePlus8T #OneplusEvent",0
@OgbeniDipo I think we should add this to the hashtags #IGPResignNow #SWATMUSTENDNOW #EndPoliceBrutalityinNigeria #AppleEvent #endswatnow,2
"Well, it's only been a day since the #iPhone12 launched but rumors have started pouring in for the next iPhone. According to some leaks, next year's iPhones won't come with a phone in the box because most people already have a phone. Great news for the environment.  #AppleEvent",2
No charger   No headphones    Coz people already have them    So basically iPhone12 is not for new  Apple customers    #iPhone12 #AppleEvent #brandloyalty #strategy,2
"Apple removed the Power brick, Earphones from iPhone boxes. All other smartphone companies are bragging they are still providing chargers and earphones with their phones. Wait for year then all these companies would be copying Apple (Like always)  #AppleEvent #iPhone12 #apple",2
"Has anyone been having issues with their #iPhones since the upgrade to #IOS14? My iPhone X has been seriously acting crazy (freezing, not sending texts, not powering down). Just wondering if it’s just me. #AppleEvent",2
It seems like next time they gonna remive the charging port. #AppleEvent #Appleevent2020 #appleiphone12,2
"English that you can speak, you will allow someone else to use word salad that say nothing to spin your head. Wake up! #EndSARS #EndPoliceBrutalityinNigeria #EndSWAT #SarsMustGoNow #EndSarsNow #AppleEvent #SustainTheProtest #SARSMUSTEND",2
Here’s your buying guide!    Buy #iPhone12 or #iPhone12ProMax      iPhone 12 mini... 5.4” idk looks tiny! (In my Opinion)    iPhone 12 Pro isn’t much of a “Pro” compared to 12!! But iphone 12 Pro max is ✌🏻    Will try to make a detailed video on this!    #AppleEvent,1
#iPhone12 not having charging brick and talks about savings...savings on their side but not for consumers! #AppleEvent,2
It baffles me how @Apple can charge over 1K for a phone and not offer any accessories with it besides a charging cable... and not even a wall plug. That’s just crazy to me.  #AppleEvent,2
"Fascinated by the new apple launch and somehow agreeing with their “no charger, no headphones” concept. Eventually almost everyone has one, some even two. Yet, they could’ve considered the price.     #AppleEvent #iPhone12",2
Nothing about battery performance on iPhone. Is is safe to assume it’ll be same as previous iPhone? Cuz 5G is a big hit on battery of any phone.  #Apple #AppleEvent #iPhone12,2
"After #AppleEvent, #OnePlus is launching their OnePlus 8T 5G.",1
"After watching #AppleEvent, OnePlus's #OnePlus8T launch event looks like a kid's game.",0
Imagine explaining your Mom while unboxing iPhone 12 that you have to buy separate charger after spending $799 #AppleEvent,2
@ijustine I loved your commentary during the event #AppleEvent  yesterday I’m super hyped for the new iPhone 12 pro max and that new blue 🥰,0
@TrakinTech I not sure but after #AppleEvent I am sure @oneplus is on its way to down the prices a lil bit ...  #nokidneyneeded,2
Apple is treating the accessories (adaptor and headphones) as salt and pepper to soup.     Adding or not adding salt and pepper to soup is not gonna change the price of the soup.  #AppleEvent #iPhone12 #iPhone12Series #iPhone12ProMax,2
Should I buy Ipad Air 4 or Ipad 8th Gen 🤔 #AppleEvent,0
@Apple #AppleEvent  am still humbled by my iPhone 5 keep upgrading 😒😂😂 😢,0
I loved the blue 😍😍  #AppleEvent  #Apple12  #iPhone12,0
"@Apple Bhe*ch*d if you really care for an environment and carbon shit, make phones that last longer. #carbonfootprint your ass. #AppleEvent",2
#iPhone12 is finally here!   At a glance...  🔥 OLED Screen  🔥 5G  🔥 5 different colors  🔥 Starting at $829    @Apple @Verizon #Apple #iPhone #iPhone12Pro #iPhone12ProMax #iPhone12mini #iPhone12Series #AppleEvent #Apple12   https://t.co/eUQC8RAoIa,0
@chatdip98 @Apple Totally agree dude! It was a feast for eyes #AppleEvent #iPhone,1
@utsavtechie Ya why not other brands charge amount for in box accessories  😝😜#AppleEvent,1
Is it just Germany or you cannot trade-in iPhone SE 2020 when ordering iPhone 12? #AppleEvent,1
NIGERIANS WOULD LIKE TO BUY BUT THEY KILL US FOR USING IPHONES    ⚠️⚠️⚠️⚠️⚠️     #SARSMUSTEND #iPhone12 #AppleEvent #EndSWAT #SWATMUSTENDNOW https://t.co/2bIGevxnre,2
@iam_doctormayor Abeg make ins no forget to beat that guy oo #AbujaProtest #SWATMUSTENDNOW #sorosokewerey #AppleEvent #EndPoliceBrutality #EndSARS,2
I can't say I am even surprised. #EndSARS #EndPoliceBrutalityinNigeria #EndSWAT #SarsMustGoNow #EndSarsNow #AppleEvent #SustainTheProtest #SARSMUSTEND https://t.co/4kmzQOgW2k,2
"hey let’s go back to the iPhone 6 cameras, I’m not really interested in seeing all my wrinkles, thanks #iPhone12 #AppleEvent",1
"Apple Event News Hub – iPhone 12, HomePod mini, more https://t.co/NlJ1HTg0C5 #appleevent",0
"Even though I didn't like new #iPhones this year. But, I can't deny the fact that hands down #AppleEvent is way better than any other launch event.    Same goes for today's #Oneplus Event *Boring* 🙄",2
I just finished watching the #AppleEvent and I can’t believe how they made me feel like my iPhone 11 Pro is a trash.,1
A marketing legend is someone who could tell you to go to hell in such a way that you look forward to the trip..     #iphone12withoutcharger &amp; #Earphone #iPhone12 #iPhone12ProMax #iPhone12mini #AppleEvent,0
"After watching #AppleEvent , it feels  like camera launching event.    Why don't @Apple launch separate camera?!🙄🤔    Is anyone feels that way?",1
Is there any Port Harcourt prayer walk? We need to pray. #SARSMUSTENDNOW #EndBadGovernanceinNIGERIA #sorosokewerey #SWAT #SWATMUSTEND #AppleEvent #PortHarcourtProtests #PortHarcourtProtest,2
Guys please RETWEET THIS for others to see and download the apps mentioned. Let's all be proactive #EndSARS #EndPoliceBrutalityinNigeria #EndSWAT #SarsMustGoNow #EndSarsNow #AppleEvent #SustainTheProtest #SARSMUSTEND https://t.co/RV0xdbH9P9,2
Aadhe log iPhone 12 launch hone ka wait 11 lene k liye kr rhe the(price cut)!  #AppleEvent,2
"Next year 2021, iphone 13.  As part of our environmental goals, iphone 13 box do not include iphone, please use your iphone 12, iphone 11 headphone and iphone 5 power adapter. #AppleEvent #apple12pro #Apple12",2
It's time to sell a kidney.    #AppleEvent,2
#OnePlus8T launch feels so boring... Especially after watching #AppleEvent,0
Can we normalize anal    #AppleEvent #100m #AcademicFreeze #AcademicFreeze #100m #AcademicFreeze #Adoptmetrades #AppleEvent,2
"Dear @Apple, earlier it was no headphones, now it's no charger. Just wanted to know if we will get phones from next year or that too would have to be purchased separately?   #AppleEvent #Apple12 #JustAsking",2
#AppleEvent   Apple AirTags will use U1 Chip. You can precisely locate it using your iPhone (Requires U1 Chip for more accuracy). There is an 'AR' mode which allows you to locate them using your iPhone camera. Works in Lost Mode too. Tag can ping the location to Maps.,0
I really do not care for this new iPhone everybody talking bout. They literally just make the same phones &amp; add extra shit to it that nobody gon actually use. #AppleEvent,2
@VivrantThing I am eating good #EndSARS #EndPoliceBrutalityinNigeria #EndSWAT #SarsMustGoNow #EndSarsNow #AppleEvent #SustainTheProtest #SARSMUSTEND,2
#AppleEvent @Quark_Chain @aelfblockchain @50cent   like it https://t.co/xHI8GGR0I2,1
"Not impressed by #OnePlus8T5G launch..  U ppl at @oneplus shld have kept it a month before #AppleEvent   Bcz, You Cannot match the level of ad making and promotion by @Apple",0
"Maybe instead of eliminating headphones and charger from packaging as a green move, don't design unnecessary products each year unless you actually have something new to offer. - open letter to all the tech companies #AppleEvent",2
There are alot of ways to save environment than spending $ 699  #AppleEvent #iPhone12,2
The mag cover is 55 €  The mag charger is 45 € (only the cable without the brick)  The brick is 20 €  Each of these has a cardboard and plastic backage. Reduced impact my ass.  #AppleEvent #iPhone12 @Apple @apple,2
APPLE PIE &amp; CINNAMON DOUGHNUT SCENTED #FACEMASKS AT https://t.co/8EZ6hgmffe  https://t.co/nBnfGYJNDR  #etsy #etsyshop #giftideas #COVID19 #goodmorning #herdimmunity #WednesdayMotivation #wednesdaymorning #suburban #DessertDay #AppleEvent #TRUMP2020ToSaveAmerica #BidenHarris #fun,2
#iphone12 it is like a mini iPadpro :))  #AppleEvent #Apple,0
"I think one day apple will be like ""pay us 3000$ but we won't give u a phone"" @MKBHD #AppleEvent @ijustine @Apple #5Gsfor5G",2
"Lightning had its advantages, way back last decade, says @jetscott. Now it's a weird legacy port - even weirder, Apple packs a USB-C-to-Lightning charging cable in the #iPhone12 box. Seriously, why not just move fully to USB-C?  #AppleEvent      https://t.co/G8WFUFR0kY via @CNET",1
Crazy how since yesterday (the day the iPhone 12 was announced) all of the sudden my iPhone X is starting to have issues... had this phone the last 3 years with ZERO issues guess apple said it’s time for an upgrade 🖕 #iPhone12 #apple #AppleEvent,2
"I am not an Anti-masker, but just tell me how I am supposed to run 4 miles on treadmill at high pace while fully wearing a mask?????     They allow you to lower your mask while eating out. So I lower my mask running 😷. Don’t tell me to wear it. Or shut the gym down.  #COVID19",2
"Good article by @JohnLorinc on the need to keep our parks &amp; public spaces open as the #COVID19 pandemic lingers during the winter months. Especially clearing sidewalks, bike lanes &amp; trails. #BikeTO #WalkTO #TOpoli https://t.co/AYzFEUi56S",0
"“I know it’s not rocket science, but breaks are good. We know that but we don’t prioritize them.”    @drlisabelanger addresses working from home through Covid-19, and the importance of taking mirco-breaks.    #wellness #neuroscience #covid19 #wfh #takebreaks https://t.co/vGjQlzQLw1",0
REMINDER: Join @oaksthealth &amp; I tomorrow night from 7-8pm to talk about how to cope with #MentalHealth   challenges during #covid19 &amp; the help that's available. Join the conversation on my:  ✅Facebook page: https://t.co/TzpaCOfvRw  ✅Website: https://t.co/U1WPR7GaQM https://t.co/T6Gq85Civ3,0
If officials like Chris Whitty are genuinely worried about #Covid19 why don't they promote proven treatments like Hydroxychloriquine?  And stop blocking vaccine development? Trials are being stopped for the most trivial of reasons.,1
Great things happen when you allow great people to lead!   Thanks Dr @MalichTammy &amp; Dr @lmorris1908 for deploying Community Navigators. The boots-on-the-ground #CommunityNavigators r providing timely assistance 2families that are struggling #COVID19 @CityOfLasVegas @ClarkCountyNV https://t.co/Fmcyph7H3w,0
"1,924 new cases and 7 new deaths in Canada     [17:58 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",2
It's not Corona virus but colonial virus as made by China. Welcome to a new era! #COVID19,1
"A5: Additionally, advocates = essential workers. Working on a hotline or in shelter through #COVID19?    Check out ➡️ Safe &amp; Together in a Time of Crisis: How to adapt your domestic abuse assessments during the pandemic   https://t.co/BxHCdO0fzL    #DVpandemic #DVAM #1Thing #UnaCosa https://t.co/xMl06dUptl",0
#wtfock? cross-contamination 💯 in Selly Oak. 🤔 😮 #circuitbreak #coronavirus #COVID19 #Covid_19 https://t.co/jSUbhHOJJ9,1
@OANN tRump is spreading the #COVID19 all over why dont he care about his supporters? #TrumpLiesAmericansDie .  Hate me MAGArats...,2
"Florida’s Health Department says 15,531 state residents have died of #COVID19. State House Speaker Jose Oliva thinks that number overstates actual Covid deaths - https://t.co/W54Sgupoyf",2
Profiteering springs to mind and if it was going swimmingly they might have gotten away with it.  But not in this case #COVID19 https://t.co/BBhbsd6GK4,2
